country,year,sex,age,suicides_no,population,rate,Region
Cuba,2009,male,75+ years,210,255440,82.21108675,Central America
Cuba,2010,female,15-24 years,18,771457,2.333247349,Central America
Cuba,2010,female,25-34 years,17,688810,2.468024564,Central America
Cuba,2010,female,35-54 years,105,1893737,5.544592517,Central America
Cuba,2010,female,5-14 years,7,660046,1.060532145,Central America
Cuba,2010,female,55-74 years,142,1005594,14.12100709,Central America
Cuba,2010,female,75+ years,40,340480,11.7481203,Central America
Cuba,2010,male,15-24 years,67,817305,8.197674063,Central America
Cuba,2010,male,25-34 years,102,710089,14.36439658,Central America
Cuba,2010,male,35-54 years,476,1899890,25.05408208,Central America
Cuba,2010,male,5-14 years,4,702357,0.569510947,Central America
Cuba,2010,male,55-74 years,374,972763,38.44718601,Central America
Cuba,2010,male,75+ years,206,263320,78.23180921,Central America
Cuba,2011,female,15-24 years,13,761258,1.707699624,Central America
Cuba,2011,female,25-34 years,20,686162,2.914763569,Central America
Cuba,2011,female,35-54 years,106,1903248,5.56942658,Central America
Cuba,2011,female,5-14 years,3,647275,0.463481519,Central America
Cuba,2011,female,55-74 years,123,1022839,12.02535296,Central America
Cuba,2011,female,75+ years,50,352169,14.19772893,Central America
Cuba,2011,male,15-24 years,75,808772,9.273318067,Central America
Cuba,2011,male,25-34 years,113,707701,15.96719519,Central America
Cuba,2011,male,35-54 years,441,1909690,23.09275327,Central America
Cuba,2011,male,5-14 years,4,687609,0.581725952,Central America
Cuba,2011,male,55-74 years,345,987980,34.91973522,Central America
Cuba,2011,male,75+ years,236,273331,86.34220048,Central America
Cuba,2012,female,15-24 years,25,746677,3.348167949,Central America
Cuba,2012,female,25-34 years,16,696377,2.297606038,Central America
Cuba,2012,female,35-54 years,94,1906959,4.929314159,Central America
Cuba,2012,female,5-14 years,2,634193,0.315361412,Central America
Cuba,2012,female,55-74 years,107,1037368,10.31456532,Central America
Cuba,2012,female,75+ years,52,364108,14.28147692,Central America
Cuba,2012,male,15-24 years,71,795384,8.926505939,Central America
Cuba,2012,male,25-34 years,108,718645,15.02828239,Central America
Cuba,2012,male,35-54 years,412,1913864,21.52713045,Central America
Cuba,2012,male,5-14 years,6,672968,0.891572853,Central America
Cuba,2012,male,55-74 years,357,1000596,35.67873547,Central America
Cuba,2012,male,75+ years,245,283396,86.4514672,Central America
Cuba,2013,female,15-24 years,20,729372,2.742084972,Central America
Cuba,2013,female,25-34 years,20,714544,2.798987886,Central America
Cuba,2013,female,35-54 years,94,1903641,4.937905834,Central America
Cuba,2013,female,5-14 years,4,621473,0.643632145,Central America
Cuba,2013,female,55-74 years,111,1052791,10.5434032,Central America
Cuba,2013,female,75+ years,49,376280,13.0222175,Central America
Cuba,2013,male,15-24 years,47,778739,6.035398253,Central America
Cuba,2013,male,25-34 years,96,738010,13.00795382,Central America
Cuba,2013,male,35-54 years,436,1911139,22.81362057,Central America
Cuba,2013,male,5-14 years,5,659106,0.75860332,Central America
Cuba,2013,male,55-74 years,401,1014211,39.53812372,Central America
Cuba,2013,male,75+ years,216,293384,73.62364682,Central America
Cuba,2014,female,15-24 years,19,711945,2.668745479,Central America
Cuba,2014,female,25-34 years,12,732841,1.637462969,Central America
Cuba,2014,female,35-54 years,107,1891607,5.656566084,Central America
Cuba,2014,female,5-14 years,2,610054,0.327839831,Central America
Cuba,2014,female,55-74 years,116,1074729,10.79341862,Central America
Cuba,2014,female,75+ years,51,388520,13.12673736,Central America
Cuba,2014,male,15-24 years,62,761440,8.142466905,Central America
Cuba,2014,male,25-34 years,97,758006,12.79673248,Central America
Cuba,2014,male,35-54 years,409,1899900,21.52744881,Central America
Cuba,2014,male,5-14 years,9,646878,1.391297895,Central America
Cuba,2014,male,55-74 years,348,1034381,33.64330938,Central America
Cuba,2014,male,75+ years,221,303110,72.91082445,Central America
Cuba,2015,female,15-24 years,17,696005,2.442511189,Central America
Cuba,2015,female,25-34 years,21,746139,2.814488989,Central America
Cuba,2015,female,35-54 years,102,1870168,5.454055465,Central America
Cuba,2015,female,5-14 years,0,600657,0,Central America
Cuba,2015,female,55-74 years,104,1106391,9.39993185,Central America
Cuba,2015,female,75+ years,56,400826,13.97114958,Central America
Cuba,2015,male,15-24 years,56,745157,7.515194784,Central America
Cuba,2015,male,25-34 years,82,773518,10.60091685,Central America
Cuba,2015,male,35-54 years,418,1879569,22.23914099,Central America
Cuba,2015,male,5-14 years,4,636828,0.628113085,Central America
Cuba,2015,male,55-74 years,394,1064263,37.02092434,Central America
Cuba,2015,male,75+ years,257,312547,82.22763296,Central America
Cyprus,1999,female,15-24 years,0,73855,0,Middle East
Cyprus,1999,female,25-34 years,0,70201,0,Middle East
Cyprus,1999,female,35-54 years,0,119889,0,Middle East
Cyprus,1999,female,5-14 years,0,69281,0,Middle East
Cyprus,1999,female,55-74 years,0,69881,0,Middle East
Cyprus,1999,female,75+ years,0,22730,0,Middle East
Cyprus,1999,male,15-24 years,0,81348,0,Middle East
Cyprus,1999,male,25-34 years,0,72963,0,Middle East
Cyprus,1999,male,35-54 years,0,122486,0,Middle East
Cyprus,1999,male,5-14 years,0,73496,0,Middle East
Cyprus,1999,male,55-74 years,1,63504,1.574703956,Middle East
Cyprus,1999,male,75+ years,0,17099,0,Middle East
Cyprus,2000,female,15-24 years,0,75880,0,Middle East
Cyprus,2000,female,25-34 years,0,71455,0,Middle East
Cyprus,2000,female,35-54 years,0,122632,0,Middle East
Cyprus,2000,female,5-14 years,0,69500,0,Middle East
Cyprus,2000,female,55-74 years,0,72098,0,Middle East
Cyprus,2000,female,75+ years,0,23228,0,Middle East
Cyprus,2000,male,15-24 years,0,84119,0,Middle East
Cyprus,2000,male,25-34 years,5,73992,6.757487296,Middle East
Cyprus,2000,male,35-54 years,2,125288,1.596322074,Middle East
Cyprus,2000,male,5-14 years,0,73737,0,Middle East
Cyprus,2000,male,55-74 years,0,66009,0,Middle East
Cyprus,2000,male,75+ years,0,17291,0,Middle East
Cyprus,2004,female,15-24 years,0,56410,0,Middle East
Cyprus,2004,female,25-34 years,1,54147,1.846824385,Middle East
Cyprus,2004,female,35-54 years,1,104038,0.961187259,Middle East
Cyprus,2004,female,5-14 years,0,50624,0,Middle East
Cyprus,2004,female,55-74 years,0,65412,0,Middle East
Cyprus,2004,female,75+ years,0,22299,0,Middle East
Cyprus,2004,male,15-24 years,0,59250,0,Middle East
Cyprus,2004,male,25-34 years,0,49934,0,Middle East
Cyprus,2004,male,35-54 years,3,98485,3.04614916,Middle East
Cyprus,2004,male,5-14 years,0,53202,0,Middle East
Cyprus,2004,male,55-74 years,2,60428,3.309723969,Middle East
Cyprus,2004,male,75+ years,0,16387,0,Middle East
Cyprus,2005,female,15-24 years,1,57341,1.743952844,Middle East
Cyprus,2005,female,25-34 years,0,55734,0,Middle East
Cyprus,2005,female,35-54 years,1,105435,0.948451653,Middle East
Cyprus,2005,female,5-14 years,0,49682,0,Middle East
Cyprus,2005,female,55-74 years,3,67452,4.447607187,Middle East
Cyprus,2005,female,75+ years,0,22842,0,Middle East
Cyprus,2005,male,15-24 years,2,60126,3.326348003,Middle East
Cyprus,2005,male,25-34 years,2,51837,3.85824797,Middle East
Cyprus,2005,male,35-54 years,4,99191,4.032623928,Middle East
Cyprus,2005,male,5-14 years,0,52329,0,Middle East
Cyprus,2005,male,55-74 years,4,62661,6.38355596,Middle East
Cyprus,2005,male,75+ years,0,16633,0,Middle East
Cyprus,2006,female,15-24 years,0,58243,0,Middle East
Cyprus,2006,female,25-34 years,1,57514,1.738707097,Middle East
Cyprus,2006,female,35-54 years,3,107098,2.801172758,Middle East
Cyprus,2006,female,5-14 years,0,48947,0,Middle East
Cyprus,2006,female,55-74 years,3,69357,4.325446602,Middle East
Cyprus,2006,female,75+ years,0,23595,0,Middle East
Cyprus,2006,male,15-24 years,1,61353,1.629912148,Middle East
Cyprus,2006,male,25-34 years,4,53856,7.42721331,Middle East
Cyprus,2006,male,35-54 years,2,100123,1.997543022,Middle East
Cyprus,2006,male,5-14 years,0,51269,0,Middle East
Cyprus,2006,male,55-74 years,5,64866,7.70819844,Middle East
Cyprus,2006,male,75+ years,0,17205,0,Middle East
Cyprus,2007,female,15-24 years,0,60276,0,Middle East
Cyprus,2007,female,25-34 years,2,59428,3.365416975,Middle East
Cyprus,2007,female,35-54 years,1,109618,0.912258936,Middle East
Cyprus,2007,female,5-14 years,0,47379,0,Middle East
Cyprus,2007,female,55-74 years,1,71415,1.400266051,Middle East
Cyprus,2007,female,75+ years,0,24362,0,Middle East
Cyprus,2007,male,15-24 years,3,63227,4.744808389,Middle East
Cyprus,2007,male,25-34 years,4,55768,7.172572084,Middle East
Cyprus,2007,male,35-54 years,3,101951,2.942590068,Middle East
Cyprus,2007,male,5-14 years,0,49978,0,Middle East
Cyprus,2007,male,55-74 years,3,67267,4.459839148,Middle East
Cyprus,2007,male,75+ years,2,17897,11.17505727,Middle East
Cyprus,2008,female,15-24 years,0,61894,0,Middle East
Cyprus,2008,female,25-34 years,3,62348,4.811702059,Middle East
Cyprus,2008,female,35-54 years,5,112837,4.431170627,Middle East
Cyprus,2008,female,5-14 years,0,46407,0,Middle East
Cyprus,2008,female,55-74 years,2,73788,2.710467827,Middle East
Cyprus,2008,female,75+ years,0,25015,0,Middle East
Cyprus,2008,male,15-24 years,3,64765,4.632131553,Middle East
Cyprus,2008,male,25-34 years,7,58499,11.96601651,Middle East
Cyprus,2008,male,35-54 years,16,104052,15.37692692,Middle East
Cyprus,2008,male,5-14 years,0,49044,0,Middle East
Cyprus,2008,male,55-74 years,3,69949,4.288839011,Middle East
Cyprus,2008,male,75+ years,2,18436,10.8483402,Middle East
Cyprus,2009,female,15-24 years,0,63385,0,Middle East
Cyprus,2009,female,25-34 years,2,66001,3.030257117,Middle East
Cyprus,2009,female,35-54 years,4,116224,3.441629956,Middle East
Cyprus,2009,female,5-14 years,0,45750,0,Middle East
Cyprus,2009,female,55-74 years,0,76382,0,Middle East
Cyprus,2009,female,75+ years,1,25758,3.882288998,Middle East
Cyprus,2009,male,15-24 years,5,66107,7.563495545,Middle East
Cyprus,2009,male,25-34 years,6,61663,9.730308289,Middle East
Cyprus,2009,male,35-54 years,7,105858,6.612632016,Middle East
Cyprus,2009,male,5-14 years,0,48319,0,Middle East
Cyprus,2009,male,55-74 years,4,72713,5.501079587,Middle East
Cyprus,2009,male,75+ years,3,19014,15.7778479,Middle East
Cyprus,2010,female,15-24 years,3,64577,4.64561686,Middle East
Cyprus,2010,female,25-34 years,0,69866,0,Middle East
Cyprus,2010,female,35-54 years,4,119200,3.355704698,Middle East
Cyprus,2010,female,5-14 years,0,45354,0,Middle East
Cyprus,2010,female,55-74 years,1,79168,1.263136621,Middle East
Cyprus,2010,female,75+ years,0,26570,0,Middle East
Cyprus,2010,male,15-24 years,4,67097,5.961518399,Middle East
Cyprus,2010,male,25-34 years,7,65092,10.75400971,Middle East
Cyprus,2010,male,35-54 years,9,107241,8.392312642,Middle East
Cyprus,2010,male,5-14 years,0,47682,0,Middle East
Cyprus,2010,male,55-74 years,7,75567,9.263302764,Middle East
Cyprus,2010,male,75+ years,3,19667,15.25397875,Middle East
Cyprus,2011,female,15-24 years,0,64690,0,Middle East
Cyprus,2011,female,25-34 years,0,73838,0,Middle East
Cyprus,2011,female,35-54 years,3,122543,2.448120252,Middle East
Cyprus,2011,female,5-14 years,0,44757,0,Middle East
Cyprus,2011,female,55-74 years,1,80672,1.239587465,Middle East
Cyprus,2011,female,75+ years,1,25937,3.85549601,Middle East
Cyprus,2011,male,15-24 years,3,67311,4.456923831,Middle East
Cyprus,2011,male,25-34 years,0,68773,0,Middle East
Cyprus,2011,male,35-54 years,12,108755,11.03397545,Middle East
Cyprus,2011,male,5-14 years,0,47189,0,Middle East
Cyprus,2011,male,55-74 years,8,77047,10.38327255,Middle East
Cyprus,2011,male,75+ years,2,19308,10.35840066,Middle East
Cyprus,2012,female,15-24 years,0,63355,0,Middle East
Cyprus,2012,female,25-34 years,1,75365,1.326875871,Middle East
Cyprus,2012,female,35-54 years,1,125423,0.79730193,Middle East
Cyprus,2012,female,5-14 years,0,44613,0,Middle East
Cyprus,2012,female,55-74 years,0,83946,0,Middle East
Cyprus,2012,female,75+ years,0,27031,0,Middle East
Cyprus,2012,male,15-24 years,6,66014,9.088981125,Middle East
Cyprus,2012,male,25-34 years,9,70596,12.74859765,Middle East
Cyprus,2012,male,35-54 years,14,110616,12.6563969,Middle East
Cyprus,2012,male,5-14 years,0,47222,0,Middle East
Cyprus,2012,male,55-74 years,5,79804,6.265350108,Middle East
Cyprus,2012,male,75+ years,0,20320,0,Middle East
Cyprus,2013,female,15-24 years,0,59969,0,Middle East
Cyprus,2013,female,25-34 years,0,73849,0,Middle East
Cyprus,2013,female,35-54 years,4,125846,3.178487993,Middle East
Cyprus,2013,female,5-14 years,0,44407,0,Middle East
Cyprus,2013,female,55-74 years,1,86452,1.156711239,Middle East
Cyprus,2013,female,75+ years,0,28320,0,Middle East
Cyprus,2013,male,15-24 years,8,62893,12.72001654,Middle East
Cyprus,2013,male,25-34 years,8,70521,11.34413863,Middle East
Cyprus,2013,male,35-54 years,11,110593,9.94637997,Middle East
Cyprus,2013,male,5-14 years,0,46914,0,Middle East
Cyprus,2013,male,55-74 years,10,81903,12.20956497,Middle East
Cyprus,2013,male,75+ years,3,21349,14.05218043,Middle East
Cyprus,2014,female,15-24 years,3,59114,5.074939947,Middle East
Cyprus,2014,female,25-34 years,4,72330,5.530208765,Middle East
Cyprus,2014,female,35-54 years,1,122485,0.816426501,Middle East
Cyprus,2014,female,5-14 years,0,44760,0,Middle East
Cyprus,2014,female,55-74 years,5,87152,5.737102992,Middle East
Cyprus,2014,female,75+ years,0,29382,0,Middle East
Cyprus,2014,male,15-24 years,2,60975,3.2800328,Middle East
Cyprus,2014,male,25-34 years,8,68555,11.66946248,Middle East
Cyprus,2014,male,35-54 years,13,107823,12.05679679,Middle East
Cyprus,2014,male,5-14 years,0,47104,0,Middle East
Cyprus,2014,male,55-74 years,7,82766,8.457579199,Middle East
Cyprus,2014,male,75+ years,1,22372,4.469873056,Middle East
Cyprus,2015,female,15-24 years,1,58123,1.720489307,Middle East
Cyprus,2015,female,25-34 years,2,70765,2.826255917,Middle East
Cyprus,2015,female,35-54 years,3,118975,2.521538138,Middle East
Cyprus,2015,female,5-14 years,0,44693,0,Middle East
Cyprus,2015,female,55-74 years,3,87902,3.412891629,Middle East
Cyprus,2015,female,75+ years,0,29924,0,Middle East
Cyprus,2015,male,15-24 years,5,58308,8.575152638,Middle East
Cyprus,2015,male,25-34 years,7,67482,10.37313654,Middle East
Cyprus,2015,male,35-54 years,10,106371,9.401058559,Middle East
Cyprus,2015,male,5-14 years,0,46906,0,Middle East
Cyprus,2015,male,55-74 years,9,83627,10.76207445,Middle East
Cyprus,2015,male,75+ years,0,22961,0,Middle East
Cyprus,2016,female,15-24 years,0,58057,0,Middle East
Cyprus,2016,female,25-34 years,1,71307,1.402386862,Middle East
Cyprus,2016,female,35-54 years,3,117819,2.546278614,Middle East
Cyprus,2016,female,5-14 years,0,44871,0,Middle East
Cyprus,2016,female,55-74 years,1,90294,1.1074933,Middle East
Cyprus,2016,female,75+ years,0,31234,0,Middle East
Cyprus,2016,male,15-24 years,5,58051,8.613116053,Middle East
Cyprus,2016,male,25-34 years,2,68167,2.933970983,Middle East
Cyprus,2016,male,35-54 years,15,106925,14.02852467,Middle East
Cyprus,2016,male,5-14 years,0,46807,0,Middle East
Cyprus,2016,male,55-74 years,7,85486,8.188475306,Middle East
Cyprus,2016,male,75+ years,2,24004,8.331944676,Middle East
Czech Republic,1986,female,15-24 years,34,686200,4.954823667,Europe
Czech Republic,1986,female,25-34 years,71,724700,9.797157444,Europe
Czech Republic,1986,female,35-54 years,161,1349300,11.93211295,Europe
Czech Republic,1986,female,5-14 years,0,837400,0,Europe
Czech Republic,1986,female,55-74 years,238,1040100,22.88241515,Europe
Czech Republic,1986,female,75+ years,127,353200,35.95696489,Europe
Czech Republic,1986,male,15-24 years,106,717300,14.77763837,Europe
Czech Republic,1986,male,25-34 years,240,751400,31.94037796,Europe
Czech Republic,1986,male,35-54 years,519,1338700,38.76895496,Europe
Czech Republic,1986,male,5-14 years,11,878200,1.252562059,Europe
Czech Republic,1986,male,55-74 years,410,816000,50.24509804,Europe
Czech Republic,1986,male,75+ years,249,174000,143.1034483,Europe
Czech Republic,1987,female,15-24 years,29,694000,4.178674352,Europe
Czech Republic,1987,female,25-34 years,55,715200,7.6901566,Europe
Czech Republic,1987,female,35-54 years,143,1360200,10.51315983,Europe
Czech Republic,1987,female,5-14 years,1,832900,0.120062432,Europe
